Position,Conserved,B
1498,N,0.927333
1499,N,0.927330
1500,N,0.927327
1501,N,0.927324
1502,N,0.927321
1503,N,0.927317
1504,N,0.927314
1505,N,0.927311
1506,N,0.927308
1507,N,0.927305
1508,N,0.927302
1509,N,0.927298
1510,N,0.927295
1511,N,0.927292
1512,N,0.927289
1513,N,0.927286
1514,N,0.927282
1515,N,0.927279
1516,N,0.927276
1517,N,0.927273
1518,N,0.927270
1519,N,0.927267
1520,N,0.927263
1521,N,0.927260
1522,N,0.927257
1523,N,0.927254
1524,N,0.927251
1525,N,0.927247
1526,N,0.927244
1527,N,0.927241
1528,N,0.927238
1529,N,0.927235
1530,N,0.927231
1531,N,0.927228
1532,N,0.927225
1533,N,0.927222
1534,N,0.927219
1535,N,0.927215
1536,N,0.927212
1537,N,0.927209
1538,N,0.927206
1539,N,0.927203
1540,N,0.927200
1541,N,0.927196
1542,N,0.927193
1543,N,0.927190
1544,N,0.927187
1545,N,0.927184
1546,N,0.927180
1547,N,0.927177
1548,N,0.927174
1549,N,0.927171
1550,N,0.927168
1551,N,0.927164
1552,N,0.927161
1553,N,0.927158
1554,N,0.927155
1555,N,0.927152
1556,N,0.927148
1557,N,0.927145
1558,N,0.927142
1559,N,0.927139
1560,N,0.927135
1561,N,0.927132
1562,N,0.927129
1563,N,0.927126
1564,N,0.927123
1565,N,0.927119
1566,N,0.927116
1567,N,0.927113
1568,N,0.927110
1569,N,0.927107
1570,N,0.927103
1571,N,0.927100
1572,N,0.927097
1573,N,0.927094
1574,N,0.927090
1575,N,0.927087
1576,N,0.927084
1577,N,0.927081
1578,N,0.927078
1579,N,0.927074
1580,N,0.927071
1581,N,0.927068
1582,N,0.927065
1583,N,0.927062
1584,N,0.927058
1585,N,0.927055
1586,N,0.927052
1587,N,0.927049
1588,N,0.927045
1589,N,0.927042
1590,N,0.927039
1591,N,0.927036
1592,N,0.927032
1593,N,0.927029
1594,N,0.927026
1595,N,0.927023
1596,N,0.927020
1597,N,0.927016
1598,N,0.927013
1599,N,0.927010
1600,N,0.927007
1601,N,0.927003
1602,N,0.927000
1603,N,0.926997
1604,N,0.926994
1605,N,0.926990
1606,N,0.926987
1607,N,0.926984
1608,N,0.926981
1609,N,0.926978
1610,N,0.926974
1611,N,0.926971
1612,N,0.926968
1613,N,0.926965
1614,N,0.926961
1615,N,0.926958
1616,N,0.926955
1617,N,0.926952
1618,N,0.926948
1619,N,0.926945
1620,N,0.926942
1621,N,0.926939
1622,N,0.926935
1623,N,0.926932
1624,N,0.926929
1625,N,0.926926
1626,N,0.926922
1627,N,0.926919
1628,N,0.926916
1629,N,0.926913
1630,N,0.926909
1631,N,0.926906
1632,N,0.926903
1633,N,0.926900
1634,N,0.926896
1635,N,0.926893
1636,N,0.926890
1637,N,0.926887
1638,N,0.926883
1639,N,0.926880
1640,N,0.926877
1641,N,0.926874
1642,N,0.926870
1643,N,0.926867
1644,N,0.926864
1645,N,0.926861
1646,N,0.926857
1647,N,0.926854
1648,N,0.926851
1649,N,0.926848
1650,N,0.926844
1651,N,0.926841
1652,N,0.926838
1653,N,0.926834
1654,N,0.926831
1655,N,0.926828
1656,N,0.926825
1657,N,0.926821
1658,N,0.926818
1659,N,0.926815
1660,N,0.926812
1661,N,0.926808
1662,N,0.926805
1663,N,0.926802
1664,N,0.926799
1665,N,0.926795
1666,N,0.926792
1667,N,0.926789
1668,N,0.926785
1669,N,0.926782
1670,N,0.926779
1671,N,0.926776
1672,N,0.926772
1673,N,0.926769
1674,N,0.926766
1675,N,0.926763
1676,N,0.926759
1677,N,0.926756
1678,N,0.926753
1679,N,0.926749
1680,N,0.926746
1681,N,0.926743
1682,N,0.926740
1683,N,0.926736
1684,N,0.926733
1685,N,0.926730
1686,N,0.926726
1687,N,0.926723
1688,N,0.926720
1689,N,0.926717
1690,N,0.926713
1691,N,0.926710
1692,N,0.926707
1693,N,0.926703
1694,N,0.926700
1695,N,0.926697
1696,N,0.926694
1697,N,0.926690
1698,N,0.926687
1699,N,0.926684
1700,N,0.926680
1701,N,0.926677
1702,N,0.926674
1703,N,0.926671
1704,N,0.926667
1705,N,0.926664
1706,N,0.926661
1707,N,0.926657
1708,N,0.926654
1709,N,0.926651
1710,N,0.926647
1711,N,0.926644
1712,N,0.926641
1713,N,0.926638
1714,N,0.926634
1715,N,0.926631
1716,N,0.926628
1717,N,0.926624
1718,N,0.926621
1719,N,0.926618
1720,N,0.926614
1721,N,0.926611
1722,N,0.926608
1723,N,0.926604
1724,N,0.926601
1725,N,0.926598
1726,N,0.926595
1727,N,0.926591
1728,N,0.926588
1729,N,0.926585
1730,N,0.926581
1731,N,0.926578
1732,N,0.926575
1733,N,0.926571
1734,N,0.926568
1735,N,0.926565
1736,N,0.926561
1737,N,0.926558
1738,N,0.926555
1739,N,0.926552
1740,N,0.926548
1741,N,0.926545
1742,N,0.926542
1743,N,0.926538
1744,N,0.926535
1745,N,0.926532
1746,N,0.926528
1747,N,0.926525
1748,N,0.926522
1749,N,0.926518
1750,N,0.926515
1751,N,0.926512
1752,N,0.926508
1753,N,0.926505
1754,N,0.926502
1755,N,0.926498
1756,N,0.926495
1757,N,0.926492
1758,N,0.926488
1759,N,0.926485
1760,N,0.926482
1761,N,0.926478
1762,N,0.926475
1763,N,0.926472
1764,N,0.926468
1765,N,0.926465
1766,N,0.926462
1767,N,0.926458
1768,N,0.926455
1769,N,0.926452
1770,N,0.926448
1771,N,0.926445
1772,N,0.926442
1773,N,0.926438
1774,N,0.926435
1775,N,0.926432
1776,N,0.926428
1777,N,0.926425
1778,N,0.926422
1779,N,0.926418
1780,N,0.926415
1781,N,0.926412
1782,N,0.926408
1783,N,0.926405
1784,N,0.926402
1785,N,0.926398
1786,N,0.926395
1787,N,0.926392
1788,N,0.926388
1789,N,0.926385
1790,N,0.926382
1791,N,0.926378
1792,N,0.926375
1793,N,0.926371
1794,N,0.926368
1795,N,0.926365
1796,N,0.926361
1797,N,0.926358
1798,N,0.926355
1799,N,0.926351
1800,N,0.926348
1801,N,0.926345
1802,N,0.926341
1803,N,0.926338
1804,N,0.926335
1805,N,0.926331
1806,N,0.926328
1807,N,0.926325
1808,N,0.926321
1809,N,0.926318
1810,N,0.926314
1811,N,0.926311
1812,N,0.926308
1813,N,0.926304
1814,N,0.926301
1815,N,0.926298
1816,N,0.926294
1817,N,0.926291
1818,N,0.926288
1819,N,0.926284
1820,N,0.926281
1821,N,0.926277
1822,N,0.926274
1823,N,0.926271
1824,N,0.926267
1825,N,0.926264
1826,N,0.926261
1827,N,0.926257
1828,N,0.926254
1829,N,0.926250
1830,N,0.926247
1831,N,0.926244
1832,N,0.926240
1833,N,0.926237
1834,N,0.926234
1835,N,0.926230
1836,N,0.926227
1837,N,0.926223
1838,N,0.926220
1839,N,0.926217
1840,N,0.926213
1841,N,0.926210
1842,N,0.926207
1843,N,0.926203
1844,N,0.926200
1845,N,0.926196
1846,N,0.926193
1847,N,0.926190
1848,N,0.926186
1849,N,0.926183
1850,N,0.926179
1851,N,0.926176
1852,N,0.926173
1853,N,0.926169
1854,N,0.926166
1855,N,0.926163
1856,N,0.926159
1857,N,0.926156
1858,N,0.926152
1859,N,0.926149
1860,N,0.926146
1861,N,0.926142
1862,N,0.926139
1863,N,0.926135
1864,N,0.926132
1865,N,0.926129
1866,N,0.926125
1867,N,0.926122
1868,N,0.926118
1869,N,0.926115
1870,N,0.926112
1871,N,0.926108
1872,N,0.926105
1873,N,0.926101
1874,N,0.926098
1875,N,0.926095
1876,N,0.926091
1877,N,0.926088
1878,N,0.926084
1879,N,0.926081
1880,N,0.926078
1881,N,0.926074
1882,N,0.926071
1883,N,0.926067
1884,N,0.926064
1885,N,0.926061
1886,N,0.926057
1887,N,0.926054
1888,N,0.926050
1889,N,0.926047
1890,N,0.926044
1891,N,0.926040
1892,N,0.926037
1893,N,0.926033
1894,N,0.926030
1895,N,0.926026
1896,N,0.926023
1897,N,0.926020
1898,N,0.926016
1899,N,0.926013
1900,N,0.926009
1901,N,0.926006
1902,N,0.926003
1903,N,0.925999
1904,N,0.925996
1905,N,0.925992
1906,N,0.925989
1907,N,0.925985
1908,N,0.925982
1909,N,0.925979
1910,N,0.925975
1911,N,0.925972
1912,N,0.925968
1913,N,0.925965
1914,N,0.925961
1915,N,0.925958
1916,N,0.925955
1917,N,0.925951
1918,N,0.925948
1919,N,0.925944
1920,N,0.925941
1921,N,0.925937
1922,N,0.925934
1923,N,0.925931
1924,N,0.925927
1925,N,0.925924
1926,N,0.925920
1927,N,0.925917
1928,N,0.925913
1929,N,0.925910
1930,N,0.925906
1931,N,0.925903
1932,N,0.925900
1933,N,0.925896
1934,N,0.925893
1935,N,0.925889
1936,N,0.925886
1937,N,0.925882
1938,N,0.925879
1939,N,0.925876
1940,N,0.925872
1941,N,0.925869
1942,N,0.925865
1943,N,0.925862
1944,N,0.925858
1945,N,0.925855
1946,N,0.925851
1947,N,0.925848
1948,N,0.925844
1949,N,0.925841
1950,N,0.925838
1951,N,0.925834
1952,N,0.925831
1953,N,0.925827
1954,N,0.925824
1955,N,0.925820
1956,N,0.925817
1957,N,0.925813
1958,N,0.925810
1959,N,0.925807
1960,N,0.925803
1961,N,0.925800
1962,N,0.925796
1963,N,0.925793
1964,N,0.925789
1965,N,0.925786
1966,N,0.925782
1967,N,0.925779
1968,N,0.925775
1969,N,0.925772
1970,N,0.925768
1971,N,0.925765
1972,N,0.925762
1973,N,0.925758
1974,N,0.925755
1975,N,0.925751
1976,N,0.925748
1977,N,0.925744
1978,N,0.925741
1979,N,0.925737
1980,N,0.925734
1981,N,0.925730
1982,N,0.925727
1983,N,0.925723
1984,N,0.925720
1985,N,0.925716
1986,N,0.925713
1987,N,0.925709
1988,N,0.925706
1989,N,0.925702
1990,N,0.925699
1991,N,0.925696
1992,N,0.925692
1993,N,0.925689
1994,N,0.925685
1995,N,0.925682
1996,N,0.925678
1997,N,0.925675
1998,N,0.925671
1999,N,0.925668
2000,N,0.925664
2001,N,0.925661
2002,N,0.925657
2003,N,0.925654
2004,N,0.925650
2005,N,0.925647
2006,N,0.925643
2007,N,0.925640
2008,N,0.925636
2009,N,0.925633
2010,N,0.925629
2011,N,0.925626
2012,N,0.925622
2013,N,0.925619
2014,N,0.925615
2015,N,0.925612
2016,N,0.925608
2017,N,0.925605
2018,N,0.925601
2019,N,0.925598
2020,N,0.925594
2021,N,0.925591
2022,N,0.925587
2023,N,0.925584
2024,N,0.925580
2025,N,0.925577
2026,N,0.925573
2027,N,0.925570
2028,N,0.925566
2029,N,0.925563
2030,N,0.925559
2031,N,0.925556
2032,N,0.925552
2033,N,0.925549
2034,N,0.925545
2035,N,0.925542
2036,N,0.925538
2037,N,0.925535
2038,N,0.925531
2039,N,0.925528
2040,N,0.925524
2041,N,0.925521
2042,N,0.925517
2043,N,0.925514
2044,N,0.925510
2045,N,0.925507
2046,N,0.925503
2047,N,0.925500
2048,N,0.925496
2049,N,0.925493
2050,N,0.925489
2051,N,0.925486
2052,N,0.925482
2053,N,0.925479
2054,N,0.925475
2055,N,0.925472
2056,N,0.925468
2057,N,0.925464
2058,N,0.925461
2059,N,0.925457
2060,N,0.925454
2061,N,0.925450
2062,N,0.925447
2063,N,0.925443
2064,N,0.925440
2065,N,0.925436
2066,N,0.925433
2067,N,0.925429
2068,N,0.925426
2069,N,0.925422
2070,N,0.925419
2071,N,0.925415
2072,N,0.925412
2073,N,0.925408
2074,N,0.925404
2075,N,0.925401
2076,N,0.925397
2077,N,0.925394
2078,N,0.925390
2079,N,0.925387
2080,N,0.925383
2081,N,0.925380
2082,N,0.925376
2083,N,0.925373
2084,N,0.925369
2085,N,0.925366
2086,N,0.925362
2087,N,0.925358
2088,N,0.925355
2089,N,0.925351
2090,N,0.925348
2091,N,0.925344
2092,N,0.925341
2093,N,0.925337
2094,N,0.925334
2095,N,0.925330
2096,N,0.925327
2097,N,0.925323
2098,N,0.925319
2099,N,0.925316
2100,N,0.925312
2101,N,0.925309
2102,N,0.925305
2103,N,0.925302
2104,N,0.925298
2105,N,0.925295
2106,N,0.925291
2107,N,0.925287
2108,N,0.925284
2109,N,0.925280
2110,N,0.925277
2111,N,0.925273
2112,N,0.925270
2113,N,0.925266
2114,N,0.925263
2115,N,0.925259
2116,N,0.925255
2117,N,0.925252
2118,N,0.925248
2119,N,0.925245
2120,N,0.925241
2121,N,0.925238
2122,N,0.925234
2123,N,0.925230
2124,N,0.925227
2125,N,0.925223
2126,N,0.925220
2127,N,0.925216
2128,N,0.925213
2129,N,0.925209
2130,N,0.925205
2131,N,0.925202
2132,N,0.925198
2133,N,0.925195
2134,N,0.925191
2135,N,0.925188
2136,N,0.925184
2137,N,0.925180
2138,N,0.925177
2139,N,0.925173
2140,N,0.925170
2141,N,0.925166
2142,N,0.925163
2143,N,0.925159
2144,N,0.925155
2145,N,0.925152
2146,N,0.925148
2147,N,0.925145
2148,N,0.925141
2149,N,0.925137
2150,N,0.925134
2151,N,0.925130
2152,N,0.925127
2153,N,0.925123
2154,N,0.925120
2155,N,0.925116
2156,N,0.925112
2157,N,0.925109
2158,N,0.925105
2159,N,0.925102
2160,N,0.925098
2161,N,0.925094
2162,N,0.925091
2163,N,0.925087
2164,N,0.925084
2165,N,0.925080
2166,N,0.925076
2167,N,0.925073
2168,N,0.925069
2169,N,0.925066
2170,N,0.925062
2171,N,0.925058
2172,N,0.925055
2173,N,0.925051
2174,N,0.925048
2175,N,0.925044
2176,N,0.925040
2177,N,0.925037
2178,N,0.925033
2179,N,0.925030
2180,N,0.925026
2181,N,0.925022
2182,N,0.925019
2183,N,0.925015
2184,N,0.925012
2185,N,0.925008
2186,N,0.925004
2187,N,0.925001
2188,N,0.924997
2189,N,0.924993
2190,N,0.924990
2191,N,0.924986
2192,N,0.924983
2193,N,0.924979
2194,N,0.924975
2195,N,0.924972
2196,N,0.924968
2197,N,0.924965
2198,N,0.924961
2199,N,0.924957
2200,N,0.924954
2201,N,0.924950
2202,N,0.924946
2203,N,0.924943
2204,N,0.924939
2205,N,0.924936
2206,N,0.924932
2207,N,0.924928
2208,N,0.924925
2209,N,0.924921
2210,N,0.924917
2211,N,0.924914
2212,N,0.924910
2213,N,0.924907
2214,N,0.924903
2215,N,0.924899
2216,N,0.924896
2217,N,0.924892
2218,N,0.924888
2219,N,0.924885
2220,N,0.924881
2221,N,0.924877
2222,N,0.924874
2223,N,0.924870
2224,N,0.924867
2225,N,0.924863
2226,N,0.924859
2227,N,0.924856
2228,N,0.924852
2229,N,0.924848
2230,N,0.924845
2231,N,0.924841
2232,N,0.924837
2233,N,0.924834
2234,N,0.924830
2235,N,0.924826
2236,N,0.924823
2237,N,0.924819
2238,N,0.924816
2239,N,0.924812
2240,N,0.924808
2241,N,0.924805
2242,N,0.924801
2243,N,0.924797
2244,N,0.924794
2245,N,0.924790
2246,N,0.924786
2247,N,0.924783
2248,N,0.924779
2249,N,0.924775
2250,N,0.924772
2251,N,0.924768
2252,N,0.924764
2253,N,0.924761
2254,N,0.924757
2255,N,0.924753
2256,N,0.924750
2257,N,0.924746
2258,N,0.924742
2259,N,0.924739
2260,N,0.924735
2261,N,0.924731
2262,N,0.924728
2263,N,0.924724
2264,N,0.924720
2265,N,0.924717
2266,N,0.924713
2267,N,0.924709
2268,N,0.924706
2269,N,0.924702
2270,N,0.924698
2271,N,0.924695
2272,N,0.924691
2273,N,0.924687
2274,N,0.924684
2275,N,0.924680
2276,N,0.924676
2277,N,0.924673
2278,N,0.924669
2279,N,0.924665
2280,N,0.924662
2281,N,0.924658
2282,N,0.924654
2283,N,0.924651
2284,N,0.924647
2285,N,0.924643
2286,N,0.924640
2287,N,0.924636
2288,N,0.924632
2289,N,0.924628
2290,N,0.924625
2291,N,0.924621
2292,N,0.924617
2293,N,0.924614
2294,N,0.924610
2295,N,0.924606
2296,N,0.924603
2297,N,0.924599
2298,N,0.924595
2299,N,0.924592
2300,N,0.924588
2301,N,0.924584
2302,N,0.924580
2303,N,0.924577
2304,N,0.924573
2305,N,0.924569
2306,N,0.924566
2307,N,0.924562
2308,N,0.924558
2309,N,0.924555
2310,N,0.924551
2311,N,0.924547
2312,N,0.924543
2313,N,0.924540
2314,N,0.924536
2315,N,0.924532
2316,N,0.924529
2317,N,0.924525
2318,N,0.924521
2319,N,0.924518
2320,N,0.924514
2321,N,0.924510
2322,N,0.924506
2323,N,0.924503
2324,N,0.924499
2325,N,0.924495
2326,N,0.924492
2327,N,0.924488
2328,N,0.924484
2329,N,0.924480
2330,N,0.924477
2331,N,0.924473
2332,N,0.924469
2333,N,0.924466
2334,N,0.924462
2335,N,0.924458
2336,N,0.924454
2337,N,0.924451
2338,N,0.924447
2339,N,0.924443
2340,N,0.924440
2341,N,0.924436
2342,N,0.924432
2343,N,0.924428
2344,N,0.924425
2345,N,0.924421
2346,N,0.924417
2347,N,0.924413
2348,N,0.924410
2349,N,0.924406
2350,N,0.924402
2351,N,0.924399
2352,N,0.924395
2353,N,0.924391
2354,N,0.924387
2355,N,0.924384
2356,N,0.924380
2357,N,0.924376
2358,N,0.924372
2359,N,0.924369
2360,N,0.924365
2361,N,0.924361
2362,N,0.924357
2363,N,0.924354
2364,N,0.924350
2365,N,0.924346
2366,N,0.924342
2367,N,0.924339
2368,N,0.924335
2369,N,0.924331
2370,N,0.924327
2371,N,0.924324
2372,N,0.924320
2373,N,0.924316
2374,N,0.924313
2375,N,0.924309
2376,N,0.924305
2377,N,0.924301
2378,N,0.924298
2379,N,0.924294
2380,N,0.924290
2381,N,0.924286
2382,N,0.924282
2383,N,0.924279
2384,N,0.924275
2385,N,0.924271
2386,N,0.924267
2387,N,0.924264
2388,N,0.924260
2389,N,0.924256
2390,N,0.924252
2391,N,0.924249
2392,N,0.924245
2393,N,0.924241
2394,N,0.924237
2395,N,0.924234
2396,N,0.924230
2397,N,0.924226
2398,N,0.924222
2399,N,0.924219
2400,N,0.924215
2401,N,0.924211
2402,N,0.924207
2403,N,0.924203
2404,N,0.924200
2405,N,0.924196
2406,N,0.924192
2407,N,0.924188
2408,N,0.924185
2409,N,0.924181
2410,N,0.924177
2411,N,0.924173
2412,N,0.924170
2413,N,0.924166
2414,N,0.924162
2415,N,0.924158
2416,N,0.924154
2417,N,0.924151
2418,N,0.924147
2419,N,0.924143
2420,N,0.924139
2421,N,0.924136
2422,N,0.924132
2423,N,0.924128
2424,N,0.924124
2425,N,0.924120
2426,N,0.924117
2427,N,0.924113
2428,N,0.924109
2429,N,0.924105
2430,N,0.924101
2431,N,0.924098
2432,N,0.924094
2433,N,0.924090
2434,N,0.924086
2435,N,0.924082
2436,N,0.924079
2437,N,0.924075
2438,N,0.924071
2439,N,0.924067
2440,N,0.924063
2441,N,0.924060
2442,N,0.924056
2443,N,0.924052
2444,N,0.924048
2445,N,0.924044
2446,N,0.924041
2447,N,0.924037
2448,N,0.924033
2449,N,0.924029
2450,N,0.924025
2451,N,0.924022
2452,N,0.924018
2453,N,0.924014
2454,N,0.924010
2455,N,0.924006
2456,N,0.924003
2457,N,0.923999
2458,N,0.923995
2459,N,0.923991
2460,N,0.923987
2461,N,0.923984
2462,N,0.923980
2463,N,0.923976
2464,N,0.923972
2465,N,0.923968
2466,N,0.923964
2467,N,0.923961
2468,N,0.923957
2469,N,0.923953
2470,N,0.923949
2471,N,0.923945
2472,N,0.923942
2473,N,0.923938
2474,N,0.923934
2475,N,0.923930
2476,N,0.923926
2477,N,0.923922
2478,N,0.923919
2479,N,0.923915
2480,N,0.923911
2481,N,0.923907
2482,N,0.923903
2483,N,0.923899
2484,N,0.923896
2485,N,0.923892
2486,N,0.923888
2487,N,0.923884
2488,N,0.923880
2489,N,0.923876
2490,N,0.923873
2491,N,0.923869
2492,N,0.923865
2493,N,0.923861
2494,N,0.923857
2495,N,0.923853
2496,N,0.923850
2497,N,0.923846
2498,N,0.923842
2499,N,0.923838
2500,N,0.923834
2501,N,0.923830
2502,N,0.923827
2503,N,0.923823
2504,N,0.923819
2505,N,0.923815
2506,N,0.923811
2507,N,0.923807
2508,N,0.923803
2509,N,0.923800
2510,N,0.923796
2511,N,0.923792
2512,N,0.923788
2513,N,0.923784
2514,N,0.923780
2515,N,0.923776
2516,N,0.923773
2517,N,0.923769
2518,N,0.923765
2519,N,0.923761
2520,N,0.923757
2521,N,0.923753
2522,N,0.923749
2523,N,0.923746
2524,N,0.923742
2525,N,0.923738
2526,N,0.923734
2527,N,0.923730
2528,N,0.923726
2529,N,0.923722
2530,N,0.923719
2531,N,0.923715
2532,N,0.923711
2533,N,0.923707
2534,N,0.923703
2535,N,0.923699
2536,N,0.923695
2537,N,0.923691
2538,N,0.923688
2539,N,0.923684
2540,N,0.923680
2541,N,0.923676
2542,N,0.923672
2543,N,0.923668
2544,N,0.923664
2545,N,0.923660
2546,N,0.923657
2547,N,0.923653
2548,N,0.923649
2549,N,0.923645
2550,N,0.923641
2551,N,0.923637
2552,N,0.923633
2553,N,0.923629
2554,N,0.923625
2555,N,0.923622
2556,N,0.923618
2557,N,0.923614
2558,N,0.923610
2559,N,0.923606
2560,N,0.923602
2561,N,0.923598
2562,N,0.923594
2563,N,0.923590
2564,N,0.923587
2565,N,0.923583
2566,N,0.923579
2567,N,0.923575
2568,N,0.923571
2569,N,0.923567
2570,N,0.923563
2571,N,0.923559
2572,N,0.923555
2573,N,0.923551
2574,N,0.923548
2575,N,0.923544
2576,N,0.923540
2577,N,0.923536
2578,N,0.923532
2579,N,0.923528
2580,N,0.923524
2581,N,0.923520
2582,N,0.923516
2583,N,0.923512
2584,N,0.923509
2585,N,0.923505
2586,N,0.923501
2587,N,0.923497
2588,N,0.923493
2589,N,0.923489
2590,N,0.923485
2591,N,0.923481
2592,N,0.923477
2593,N,0.923473
2594,N,0.923469
2595,N,0.923465
2596,N,0.923462
2597,N,0.923458
2598,N,0.923454
2599,N,0.923450
2600,N,0.923446
2601,N,0.923442
2602,N,0.923438
2603,N,0.923434
2604,N,0.923430
2605,N,0.923426
2606,N,0.923422
2607,N,0.923418
2608,N,0.923414
2609,N,0.923411
2610,N,0.923407
2611,N,0.923403
2612,N,0.923399
2613,N,0.923395
2614,N,0.923391
2615,N,0.923387
2616,N,0.923383
2617,N,0.923379
2618,N,0.923375
2619,N,0.923371
2620,N,0.923367
2621,N,0.923363
2622,N,0.923359
2623,N,0.923355
2624,N,0.923351
2625,N,0.923348
2626,N,0.923344
2627,N,0.923340
2628,N,0.923336
2629,N,0.923332
2630,N,0.923328
2631,N,0.923324
2632,N,0.923320
2633,N,0.923316
2634,N,0.923312
2635,N,0.923308
2636,N,0.923304
2637,N,0.923300
2638,N,0.923296
2639,N,0.923292
2640,N,0.923288
2641,N,0.923284
2642,N,0.923280
2643,N,0.923276
2644,N,0.923272
2645,N,0.923268
2646,N,0.923265
2647,N,0.923261
2648,N,0.923257
2649,N,0.923253
2650,N,0.923249
2651,N,0.923245
2652,N,0.923241
2653,N,0.923237
2654,N,0.923233
2655,N,0.923229
2656,N,0.923225
2657,N,0.923221
2658,N,0.923217
2659,N,0.923213
2660,N,0.923209
2661,N,0.923205
2662,N,0.923201
2663,N,0.923197
2664,N,0.923193
2665,N,0.923189
2666,N,0.923185
2667,N,0.923181
2668,N,0.923177
2669,N,0.923173
2670,N,0.923169
2671,N,0.923165
2672,N,0.923161
2673,N,0.923157
2674,N,0.923153
2675,N,0.923149
2676,N,0.923145
2677,N,0.923141
2678,N,0.923137
2679,N,0.923133
2680,N,0.923129
2681,N,0.923125
2682,N,0.923121
2683,N,0.923117
2684,N,0.923113
2685,N,0.923109
2686,N,0.923105
2687,N,0.923101
2688,N,0.923097
2689,N,0.923093
2690,N,0.923090
2691,N,0.923086
2692,N,0.923082
2693,N,0.923078
2694,N,0.923074
2695,N,0.923070
2696,N,0.923066
2697,N,0.923062
2698,N,0.923058
2699,N,0.923054
2700,N,0.923050
2701,N,0.923045
2702,N,0.923041
2703,N,0.923037
2704,N,0.923033
2705,N,0.923029
2706,N,0.923025
2707,N,0.923021
2708,N,0.923017
2709,N,0.923013
2710,N,0.923009
2711,N,0.923005
2712,N,0.923001
2713,N,0.922997
2714,N,0.922993
2715,N,0.922989
2716,N,0.922985
2717,N,0.922981
2718,N,0.922977
2719,N,0.922973
2720,N,0.922969
2721,N,0.922965
2722,N,0.922961
2723,N,0.922957
2724,N,0.922953
2725,N,0.922949
2726,N,0.922945
2727,N,0.922941
2728,N,0.922937
2729,N,0.922933
2730,N,0.922929
2731,N,0.922925
2732,N,0.922921
2733,N,0.922917
2734,N,0.922913
2735,N,0.922909
2736,N,0.922905
2737,N,0.922901
2738,N,0.922897
2739,N,0.922893
2740,N,0.922889
2741,N,0.922885
2742,N,0.922881
2743,N,0.922877
2744,N,0.922873
2745,N,0.922868
2746,N,0.922864
2747,N,0.922860
2748,N,0.922856
2749,N,0.922852
2750,N,0.922848
2751,N,0.922844
2752,N,0.922840
2753,N,0.922836
2754,N,0.922832
2755,N,0.922828
2756,N,0.922824
2757,N,0.922820
2758,N,0.922816
2759,N,0.922812
2760,N,0.922808
2761,N,0.922804
2762,N,0.922800
2763,N,0.922796
2764,N,0.922792
2765,N,0.922787
2766,N,0.922783
2767,N,0.922779
2768,N,0.922775
2769,N,0.922771
2770,N,0.922767
2771,N,0.922763
2772,N,0.922759
2773,N,0.922755
2774,N,0.922751
2775,N,0.922747
2776,N,0.922743
2777,N,0.922739
2778,N,0.922735
2779,N,0.922731
2780,N,0.922726
2781,N,0.922722
2782,N,0.922718
2783,N,0.922714
2784,N,0.922710
2785,N,0.922706
2786,N,0.922702
2787,N,0.922698
2788,N,0.922694
2789,N,0.922690
2790,N,0.922686
2791,N,0.922682
2792,N,0.922678
2793,N,0.922674
2794,N,0.922669
2795,N,0.922665
2796,N,0.922661
2797,N,0.922657
2798,N,0.922653
2799,N,0.922649
2800,N,0.922645
2801,N,0.922641
2802,N,0.922637
2803,N,0.922633
2804,N,0.922629
2805,N,0.922624
2806,N,0.922620
2807,N,0.922616
2808,N,0.922612
2809,N,0.922608
2810,N,0.922604
2811,N,0.922600
2812,N,0.922596
2813,N,0.922592
2814,N,0.922588
2815,N,0.922583
2816,N,0.922579
2817,N,0.922575
2818,N,0.922571
2819,N,0.922567
2820,N,0.922563
2821,N,0.922559
2822,N,0.922555
2823,N,0.922551
2824,N,0.922547
2825,N,0.922542
2826,N,0.922538
2827,N,0.922534
2828,N,0.922530
2829,N,0.922526
2830,N,0.922522
2831,N,0.922518
2832,N,0.922514
2833,N,0.922510
2834,N,0.922505
2835,N,0.922501
2836,N,0.922497
2837,N,0.922493
2838,N,0.922489
2839,N,0.922485
2840,N,0.922481
2841,N,0.922477
2842,N,0.922472
2843,N,0.922468
2844,N,0.922464
2845,N,0.922460
2846,N,0.922456
2847,N,0.922452
2848,N,0.922448
2849,N,0.922444
2850,N,0.922439
2851,N,0.922435
2852,N,0.922431
2853,N,0.922427
2854,N,0.922423
2855,N,0.922419
2856,N,0.922415
2857,N,0.922410
2858,N,0.922406
2859,N,0.922402
2860,N,0.922398
2861,N,0.922394
2862,N,0.922390
2863,N,0.922386
2864,N,0.922382
2865,N,0.922377
2866,N,0.922373
2867,N,0.922369
2868,N,0.922365
2869,N,0.922361
2870,N,0.922357
2871,N,0.922352
2872,N,0.922348
2873,N,0.922344
2874,N,0.922340
2875,N,0.922336
2876,N,0.922332
2877,N,0.922328
2878,N,0.922323
2879,N,0.922319
2880,N,0.922315
2881,N,0.922311
